date,value
26/04/2003,8.562492194
27/04/2003,6.435830711
28/04/2003,6.955922015
29/04/2003,8.532877257
30/04/2003,8.196762348
01/05/2003,5.300856776
02/05/2003,4.471674168
03/05/2003,5.337918798
04/05/2003,3.668214916
05/05/2003,3.542076392
06/05/2003,3.185900312
07/05/2003,3.570144982
08/05/2003,4.123680025
09/05/2003,4.180730478
10/05/2003,3.024650328
11/05/2003,3.208757554
12/05/2003,4.597855471
13/05/2003,3.556470628
14/05/2003,2.675550408
15/05/2003,3.829802662
16/05/2003,3.931687596
17/05/2003,2.728751671
18/05/2003,4.73537881
19/05/2003,12.84784122
20/05/2003,23.31738037
21/05/2003,25.88908192
22/05/2003,31.18475167
23/05/2003,52.54798073
24/05/2003,51.55974933
25/05/2003,54.24278971
26/05/2003,56.15577229
27/05/2003,55.60039104
28/05/2003,55.20902195
29/05/2003,53.55115264
30/05/2003,53.41155715
31/05/2003,53.61146996
01/06/2003,51.79327269
02/06/2003,46.74175212
03/06/2003,43.69171297
04/06/2003,44.4960277
05/06/2003,44.18210954
06/06/2003,43.47945269
07/06/2003,44.28356472
08/06/2003,43.07745268
09/06/2003,45.56820354
10/06/2003,45.59630277
11/06/2003,51.81183187
12/06/2003,52.08032356
13/06/2003,54.36872852
14/06/2003,54.24155857
15/06/2003,54.04650588
16/06/2003,54.50887336
17/06/2003,54.02503462
18/06/2003,54.13792455
19/06/2003,53.85229107
20/06/2003,53.61902829
21/06/2003,49.61653922
22/06/2003,49.50920909
23/06/2003,52.64514782
24/06/2003,52.28545199
25/06/2003,52.12045764
26/06/2003,52.2231596
27/06/2003,52.64699841
28/06/2003,51.58163222
29/06/2003,51.65276741
30/06/2003,51.07108724
01/07/2003,50.23348298
02/07/2003,48.75954024
03/07/2003,47.84870176
04/07/2003,46.40839147
05/07/2003,50.73862072
06/07/2003,50.49263869
07/07/2003,54.14542682
08/07/2003,57.58617363
09/07/2003,62.2520393
10/07/2003,60.46003794
11/07/2003,63.04311196
12/07/2003,60.12903377
13/07/2003,60.41294723
14/07/2003,58.29032373
15/07/2003,55.56465204
16/07/2003,60.96056565
17/07/2003,57.56659074
18/07/2003,57.08208467
19/07/2003,57.39002303
20/07/2003,54.82766939
21/07/2003,58.79049486
22/07/2003,56.37114036
23/07/2003,59.49549009
24/07/2003,57.29422743
25/07/2003,58.47803739
26/07/2003,57.96339142
27/07/2003,56.62645587
28/07/2003,54.02981996
29/07/2003,54.95567664
30/07/2003,56.01130401
31/07/2003,56.8306854
01/08/2003,51.93145777
02/08/2003,47.69962663
03/08/2003,55.2526699
04/08/2003,54.26722459
05/08/2003,58.40174632
06/08/2003,54.12271856
07/08/2003,53.19589011
08/08/2003,55.52241266
09/08/2003,53.53649268
10/08/2003,54.28471166
11/08/2003,54.26948394
12/08/2003,53.32376684
13/08/2003,53.344304
14/08/2003,51.72059788
