date,value
09/09/2003,21.32547811
10/09/2003,20.59562626
11/09/2003,17.1965342
12/09/2003,16.23941518
13/09/2003,14.66237341
14/09/2003,12.19747382
15/09/2003,14.66100318
16/09/2003,12.03093535
17/09/2003,15.42594983
18/09/2003,15.45048101
19/09/2003,25.18848275
20/09/2003,15.55564734
21/09/2003,14.30838949
22/09/2003,15.33253955
23/09/2003,11.5684442
24/09/2003,16.13145688
25/09/2003,10.16993075
26/09/2003,13.77336961
27/09/2003,19.5782888
28/09/2003,14.63890177
29/09/2003,15.20124894
30/09/2003,13.63976521
01/10/2003,15.02462997
02/10/2003,12.09836004
03/10/2003,11.83735494
04/10/2003,10.88488948
05/10/2003,12.08484006
06/10/2003,12.44693495
07/10/2003,13.58664521
08/10/2003,13.49325376
09/10/2003,17.82903975
10/10/2003,16.98159736
11/10/2003,13.3626146
12/10/2003,11.78551698
13/10/2003,11.17116163
14/10/2003,12.24479521
15/10/2003,10.41413456
16/10/2003,8.563445457
17/10/2003,9.740946777
18/10/2003,8.077206203
19/10/2003,8.93390775
20/10/2003,8.502215231
21/10/2003,9.525880319
22/10/2003,8.210402283
23/10/2003,9.086424534
24/10/2003,8.75461043
25/10/2003,9.064778667
26/10/2003,12.77309016
27/10/2003,8.422501166
28/10/2003,8.979090204
29/10/2003,7.339626732
30/10/2003,7.791328137
31/10/2003,7.303295197
01/11/2003,5.778979539
02/11/2003,7.574815998
03/11/2003,5.258053569
04/11/2003,4.958287405
05/11/2003,5.312680737
06/11/2003,7.042632418
07/11/2003,5.7419995
08/11/2003,5.566331704
09/11/2003,5.472308431
10/11/2003,4.445529171
11/11/2003,5.76259105
12/11/2003,6.73512968
13/11/2003,5.645796675
14/11/2003,4.627679215
15/11/2003,6.375463975
16/11/2003,8.369199507
17/11/2003,8.428924703
18/11/2003,8.895831476
19/11/2003,11.80396007
20/11/2003,13.23415401
21/11/2003,8.52720428
22/11/2003,8.277876656
23/11/2003,5.710456814
24/11/2003,4.310197103
25/11/2003,5.218130609
26/11/2003,4.550902076
27/11/2003,3.247976616
28/11/2003,3.560787633
29/11/2003,5.289395451
30/11/2003,3.598637793
01/12/2003,3.815491501
02/12/2003,3.704137725
03/12/2003,3.566002464
04/12/2003,3.753212986
05/12/2003,2.560731604
06/12/2003,2.95518776
07/12/2003,2.820215549
08/12/2003,2.77661119
09/12/2003,2.735968882
10/12/2003,2.733474936
11/12/2003,3.560478842
12/12/2003,2.612710847
13/12/2003,2.24026068
14/12/2003,2.231672832
15/12/2003,2.623211806
16/12/2003,2.245292524
24/12/2003,3.285643306
25/12/2003,2.071364505
26/12/2003,1.498955635
27/12/2003,2.046491079
28/12/2003,1.667522252
29/12/2003,1.808347396
30/12/2003,1.730815923
31/12/2003,1.830627552
01/01/2004,1.610943138
02/01/2004,2.143178002
03/01/2004,2.030968061
04/01/2004,1.457147452
05/01/2004,1.702685527
06/01/2004,2.539137068
07/01/2004,1.507481932
08/01/2004,1.361602813
09/01/2004,1.812854475
10/01/2004,1.344850842
11/01/2004,1.193440072
12/01/2004,1.447477216
13/01/2004,1.2684494
14/01/2004,1.174550054
